time,load
1/4/2018 5:00,630.5
1/4/2018 5:00,1104.9
1/4/2018 5:00,1150.5
1/4/2018 5:00,2198.5
1/4/2018 5:00,1006.2
1/4/2018 5:00,333.5
1/4/2018 5:00,5479.4
1/4/2018 5:00,620.5
1/4/2018 5:00,1796.3
1/4/2018 6:00,1693.7
1/4/2018 6:00,2286.1
1/4/2018 6:00,687.3
1/4/2018 6:00,1228.4
1/4/2018 6:00,1225.4
1/4/2018 6:00,2319.4
1/4/2018 6:00,1099.4
1/4/2018 6:00,365.6
1/4/2018 6:00,5860.2
1/4/2018 6:00,646.6
1/4/2018 6:00,1945.3
1/4/2018 7:00,1771.6
1/4/2018 7:00,2384.8
1/4/2018 7:00,749.6
1/4/2018 7:00,1319.6
1/4/2018 7:00,1297.1
1/4/2018 7:00,2440.4
1/4/2018 7:00,1170
1/4/2018 7:00,398
1/4/2018 7:00,6290.5
1/4/2018 7:00,659.1
1/4/2018 7:00,2061.7
1/4/2018 8:00,1783.2
1/4/2018 8:00,2379.2
1/4/2018 8:00,783.6
1/4/2018 8:00,1326.5
1/4/2018 8:00,1355
1/4/2018 8:00,2550.8
1/4/2018 8:00,1191.1
1/4/2018 8:00,417.9
1/4/2018 8:00,6667.9
1/4/2018 8:00,656.6
1/4/2018 8:00,2079.2
1/4/2018 9:00,1799.7
1/4/2018 9:00,2408.9
1/4/2018 9:00,813.2
1/4/2018 9:00,1346
1/4/2018 9:00,1403.5
1/4/2018 9:00,2695.4
1/4/2018 9:00,1208.5
1/4/2018 9:00,444.5
1/4/2018 9:00,6977.3
1/4/2018 9:00,621.9
